FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
16021,Idaho,Boundary,78.056264685,4.5622457384,5.2729131201,87.5,51.783060921,16.7,3.6410131796,23.4,32.3,7.0,184.40658,65044,Low,77.97311272,100.0,0.6269823707,2.0653536918,5.5764549679,1.9104521649,0.118020211,87.984067272,2692,15.053614025,,89.265770424,17.725258493,15.93498526,13.762486127,0.6821052632,9.5,15.1,
16023,Idaho,Butte,74.332789614,5.1179718547,5.7286078913,,65.662650602,21.3,7.6475946836,26.3,34.7,,36.25816,57678,Low,77.38446411,100.0,0.435097897,0.2900652647,7.4691805656,1.1240029007,0.2175489485,88.796229152,664,60.125717409,,87.610619469,,,10.638297872,1.6231195566,5.2,16.8,
16025,Idaho,Camas,,4.131932921,5.030047764,,50.852272727,10.7,44.469525759,20.9,32.8,0.0,,72175,High,75.81120944,100.0,0.3246753247,0.4058441558,8.5227272727,1.3798701299,0.0,86.688311688,352,,,86.135693215,,,14.925373134,0.4748338082,5.3,13.4,
16027,Idaho,Canyon,77.448955324,4.4973874351,5.125188223,73.9577122,59.566234839,12.2,7.4324839406,25.9,35.5,76.0,188.9985,72059,High,75.088096158,18.726985569,0.7583225316,1.3000923648,26.011549477,1.716898096,0.358204553,69.023261951,65381,14.197341811,16.820903871,92.77249469,18.575699652,14.857574113,13.674879416,2.8033493183,10.5,15.2,11.024833858
16029,Idaho,Caribou,76.741704298,4.174158994,5.2162790137,92.828947368,49.78749241,12.0,1.3774350004,22.6,33.4,4.0,41.556999999999995,70183,High,82.016460905,100.0,0.3324560188,0.4571270259,5.8872420003,0.7203213742,0.3324560188,91.411552847,1647,,,92.798353909,17.887087759,30.865063554,7.8947368421,0.075030012,5.7,13.1,
16031,Idaho,Cassia,76.859928076,4.3273001385,5.1443623576,84.0,59.907466496,13.3,8.9599808464,26.8,34.9,22.0,151.7746,68267,High,69.992716679,50.314337863,0.404732254,0.8172478207,30.070828144,2.0781444583,0.2490660025,66.874221669,6268,28.20907627,21.306061575,88.370963826,25.163636364,13.822261973,11.992504685,4.6493573708,7.2,13.9,
16033,Idaho,Clark,,5.0132620229,5.307664515,,58.918918919,24.1,50.696378939,28.9,35.0,0.0,0.0,55625,Low,63.888888889,100.0,2.3720349563,0.8739076155,35.205992509,3.9950062422,0.2496878901,58.551810237,185,,,84.523809524,,,8.9285714286,13.15417256,4.9,14.6,
16035,Idaho,Clearwater,75.869898599,4.3715938225,5.2692998326,52.5,53.450106157,19.1,3.4415662297,24.0,36.3,12.0,141.08965,58757,Low,81.634372367,100.0,0.6186238333,0.8573909269,4.927284567,2.6589971782,0.2387670936,88.723681354,1884,22.83365681,,82.280258354,14.681892333,36.141856788,11.510791367,1.0821503374,7.9,15.2,
16037,Idaho,Custer,78.688278746,4.1347053207,4.8454105316,,74.771480804,18.5,8.2770607709,21.5,31.9,,88.43688,58294,Low,77.651319193,100.0,0.3979659518,0.5527304886,4.6871545434,1.216007075,0.0221092195,91.333185939,547,39.938760567,,86.083807553,,55.101478556,11.66180758,0.4418604651,4.9,13.5,
16039,Idaho,Elmore,77.387820805,4.7524880567,5.2155339738,65.281512605,62.377068841,14.7,14.145561912,26.9,37.6,16.0,185.03566,64247,Low,65.330014749,37.90902114,2.5030278563,3.2902704885,18.31853048,1.9142780245,0.4844570044,71.514600996,8338,17.072880505,14.005929177,91.067477876,30.129124821,14.95215311,10.023529412,2.943920003,7.4,16.1,
16041,Idaho,Franklin,78.861697898,4.3017321829,5.0622004877,91.861313869,49.472222222,9.3,1.304773801,24.3,34.0,5.0,58.087,80768,High,75.195071869,100.0,0.3743384536,0.2904350071,7.5835807409,0.9874790241,0.0774493352,89.989673422,3600,19.26157215,,94.496919918,11.402231926,,16.445916115,0.3309553578,6.4,17.5,
16043,Idaho,Fremont,77.661114121,4.2509247338,4.9706891279,92.5,54.399541416,15.2,14.755286434,21.8,33.0,4.0,84.53085,72061,High,84.176653351,100.0,0.4367427444,0.5564947873,12.665539589,1.134122288,0.4790081713,84.404057481,3489,22.558329395,,92.143808256,18.780788177,17.895757214,10.839160839,2.39390642,4.9,13.9,
16045,Idaho,Gem,75.924307076,4.3417225773,5.1652526306,77.0,49.097472924,13.0,9.7258956744,21.6,32.8,12.0,118.64648,62479,Low,76.586551445,46.802279977,0.398652176,1.1627355133,9.9046082293,1.2054482464,0.2325471027,85.658013383,4432,19.346550897,,89.413988658,19.701810437,23.241318839,12.239020878,1.9511935775,9.9,13.6,
16047,Idaho,Gooding,76.366748053,4.8201321792,5.2604014931,75.233333333,46.714522363,17.1,0.3059389539,28.6,33.8,5.0,118.29899,65662,Low,71.35341074,100.0,0.4047070544,0.8654504701,31.417719943,2.6461615092,0.3798020049,65.195193325,3622,26.904415107,,85.23222061,30.199579832,18.069179143,12.025901943,7.5558564658,,17.0,
16049,Idaho,Idaho,78.429620165,4.194891199,4.8274297951,78.576388889,54.420549582,16.9,8.2333776767,27.6,30.8,14.0,83.84572,57210,Low,80.097456982,100.0,0.5589714925,0.6987143656,4.0134153158,2.817216322,0.0670765791,89.910564561,3348,36.701632796,21.377487562,83.904370337,15.089163237,21.267545725,11.511354738,1.1174219039,9.0,17.7,
16051,Idaho,Jefferson,77.42752911,4.2054154084,5.0607003381,82.844408428,70.314419062,8.9,10.606544683,25.2,33.7,7.0,29.241480000000003,81566,High,82.371956763,66.71198731,0.2807181707,0.540967308,11.19948535,1.1959763729,0.1520556758,86.113222995,8142,16.996685646,,94.292352763,13.081235572,16.717999498,13.269127876,1.8634581225,6.4,15.5,
16053,Idaho,Jerome,76.383230243,4.9908409702,5.1870752311,65.659340659,43.532338308,14.2,11.808051641,29.0,34.6,7.0,31.39841,62543,Low,75.469626738,48.81792301,0.3885552808,0.5573217159,39.585541034,2.2881588759,0.2433376506,57.796616822,6432,24.764296959,13.413636303,87.131007563,33.224654557,17.076225016,14.466203411,12.090691083,7.2,15.8,
16055,Idaho,Kootenai,78.387966467,4.3294085265,4.9306883555,82.398617512,68.047519525,10.8,7.2947127843,20.2,34.5,144.0,242.14907,75235,High,72.21144941,23.51163035,0.4313280363,1.1183179288,5.8921139398,1.2885789957,0.1718826009,88.936273715,45455,10.314155539,20.412176144,91.059851818,12.477307437,16.604795418,13.563891242,0.2143712076,13.0,13.3,5.1278772379
16057,Idaho,Latah,80.750184381,4.0642772502,5.2982453352,84.817275748,78.9296333,9.1,4.6064659277,16.9,29.5,29.0,210.64865,63916,Low,60.636442895,34.423159653,0.7747996417,2.4478826179,5.0967288928,0.8958620857,0.181593666,87.903440595,10090,8.5442091622,,89.73720264,4.5365662886,9.8832296418,16.109519261,0.2269407346,10.8,11.2,
16059,Idaho,Lemhi,75.328301508,4.3883349444,5.2769966108,82.5,61.924982307,17.0,11.76927193,22.6,34.0,5.0,165.85713,57562,Low,81.343283582,100.0,0.4027958773,0.4264897524,4.3004383367,1.421632508,0.0592346878,92.477194645,1413,30.334392063,,85.074626866,16.152716593,34.615765008,14.880952381,0.7064868337,10.8,15.2,
16061,Idaho,Lewis,73.369701569,4.9884773331,5.652911478,,54.27769986,16.2,16.288635729,27.3,36.4,1.0,133.7256,53212,Low,74.191461837,100.0,0.7756084515,1.5779620219,4.1454934474,6.3385932067,0.2674511902,83.738967638,713,,,80.012936611,14.634146341,,10.932475884,0.8635578584,9.4,18.0,
16063,Idaho,Lincoln,77.529073362,4.7462453742,5.1102797393,,47.005571031,15.7,41.785711611,28.6,33.4,2.0,18.34862,65511,Low,76.906318083,100.0,0.4403669725,0.6972477064,32.183486239,2.2935779817,0.2568807339,64.165137615,1436,26.821156528,,83.660130719,22.494887526,,12.222222222,4.6281325788,6.2,15.9,
16065,Idaho,Madison,79.144215295,4.8291743802,5.6075265656,89.201954397,83.471873188,11.5,11.896876792,27.8,36.7,23.0,172.32845,58236,Low,40.233213335,21.890650691,1.0083047647,1.7489504464,9.7218912131,0.7974774048,0.4051551873,84.752598676,10346,5.218951317,,79.151666928,2.7622129272,6.5678281506,22.497785651,0.737371511,5.9,16.2,
16067,Idaho,Minidoka,76.958920222,4.7074885223,5.1707901624,82.0,48.129992738,13.4,17.646459185,28.6,34.0,6.0,48.93238,68029,High,72.805221397,44.362189423,0.4492882562,0.7784697509,37.170818505,2.2464412811,0.1245551601,59.862099644,5508,20.191958216,,86.652162785,32.793285184,16.786503651,15.885947047,5.3577567156,7.1,16.3,
16069,Idaho,Nez Perce,75.093764263,4.4851174785,5.2443723452,84.828850856,62.14369387,13.0,7.2386975676,22.0,35.7,28.0,311.72215,70340,High,72.179710145,18.909479686,0.549003187,0.9677344313,4.6176751111,5.8761951288,0.1744713518,86.263288901,10244,17.721686132,31.692456403,86.510144928,14.710992702,23.185157635,17.893175074,0.3731714598,10.8,13.7,7.7066791219
16071,Idaho,Oneida,78.591962736,4.1625709115,5.124040135,92.5,67.267267267,12.5,5.3018657801,21.6,33.1,3.0,161.51827,67137,Low,87.215320911,100.0,0.5855037351,0.625883303,4.2600444175,0.625883303,0.0605693519,92.570159499,999,,,85.559006211,18.987341772,,7.3863636364,0.6160164271,6.2,13.2,
16073,Idaho,Owyhee,75.17469262,4.7938850095,5.21412989,88.705357143,42.161799261,15.9,10.381707565,27.1,36.2,1.0,15.720799999999999,60701,Low,70.880414313,100.0,0.5030655557,0.7231567364,24.909605408,3.9616412514,0.1965099827,70.044018236,2979,33.486814567,,84.722222222,18.439249259,21.452853229,11.820330969,6.9090909091,9.0,15.8,
16075,Idaho,Payette,77.174090641,4.7912229098,5.0303791264,78.538575668,52.998717126,14.3,7.2393028733,28.0,30.9,10.0,146.63294000000002,67532,High,74.496361143,41.243204916,0.4472304703,1.0337622347,18.197147989,1.7852560578,0.1136405293,77.147256131,6236,9.3120707717,15.369442986,86.467672186,19.500088637,19.90778713,13.700107875,1.9171153532,10.2,16.4,15.976761075
16077,Idaho,Power,77.880159469,4.8325521513,5.3094404912,86.016949153,50.726817043,15.2,5.8773344519,28.0,34.4,2.0,48.467220000000005,68403,High,74.556868538,100.0,0.4362050164,0.6664243305,34.217860172,3.9258451472,0.1938688962,60.94753423,1995,20.233978368,,89.844903988,24.885728796,,9.8330241187,6.4919673426,6.4,15.3,
16079,Idaho,Shoshone,73.596254471,5.2179684436,5.7047779574,80.04950495,47.338842975,19.7,4.1356820164,30.1,37.0,6.0,121.20347999999998,59937,Low,73.833421377,100.0,0.7058320262,0.7486097248,4.3348067874,1.6968487095,0.1782404107,90.189647797,3025,23.024548554,37.005057358,84.944532488,22.509378908,27.184993883,9.576427256,0.1962015382,11.1,20.2,
16081,Idaho,Teton,83.079705228,3.700128259,4.6293219402,92.5,72.550127083,9.5,2.2345126345,18.4,30.2,4.0,143.43771999999998,94895,High,79.794445659,100.0,0.3107817356,0.8367200574,17.077057933,0.9642202566,0.1354689617,80.301219221,3541,23.970755678,,94.073912093,13.192612137,16.368219465,13.452380952,2.2464022464,,10.9,
16083,Idaho,Twin Falls,75.988765947,4.7230941382,5.1957012296,77.482703138,62.64152497,12.7,4.7142902513,24.1,34.2,60.0,300.55908,66664,Low,69.591884879,34.691157853,0.8522846694,1.6257513977,18.338307621,1.3661776451,0.3163226701,76.788641809,24289,19.157492447,24.056861673,89.965204058,19.541245987,16.766932926,12.817747651,2.459853337,7.2,13.4,13.747534517
16085,Idaho,Valley,82.95732421,4.2790207201,5.0942699636,86.099137931,74.773565917,10.1,7.5468773226,23.0,33.8,16.0,237.26669,84024,High,85.759661196,68.542482547,0.4508067067,0.7987978488,5.3701360329,1.1151534325,0.0632711167,91.070863651,2981,16.227079251,,90.391741662,8.4411930219,,14.092140921,0.6227834962,7.0,14.6,
16087,Idaho,Washington,75.917830754,4.793205435,5.5025125914,77.265625,55.87315766,17.0,6.6484033678,25.8,34.0,5.0,43.76368,57369,Low,73.269748105,47.580952381,0.6652078775,1.0240700219,16.288840263,1.6892778993,0.1225382932,78.958424508,2239,21.919910128,,86.622646124,20.047169811,,16.545012165,3.6950829212,9.4,15.2,
