FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
27121,Minnesota,Pope,78.072518972,3.7846300946,5.0914815038,92.5,75.891069283,8.8,3.0296219078,21.1,32.3,13.0,149.12281000000002,64480,Low,82.654902747,62.840466926,0.4561403509,0.6228070175,2.2368421053,0.6052631579,0.0175438596,94.956140351,2497,15.291299251,,86.083817927,7.9575596817,17.712595427,10.531697342,0.0557206538,5.7,17.4,
27123,Minnesota,Ramsey,77.62159982,3.9365379315,5.3910011269,78.838400341,74.795715788,15.1,5.2141529136,23.0,30.1,598.0,561.86168,77764,High,61.031153714,0.0200958809,13.222963205,15.917362309,8.4557198153,1.0686937462,0.0925243669,58.619223056,160683,5.9999051543,36.803264738,91.737076344,12.909778994,10.886681739,16.981088347,4.3377324241,7.9,15.8,5.643012836
27125,Minnesota,Red Lake,81.147650352,3.8122973783,5.1243789529,,73.003374578,11.4,26.255648046,21.9,30.9,,,70019,Low,83.757575758,100.0,0.8437739709,0.4602403477,3.7074916901,2.3012017387,0.0767067246,90.718486321,889,,,81.818181818,16.685205784,,10.606060606,0.16273393,5.8,16.4,
27127,Minnesota,Redwood,79.110556104,3.9688631748,5.0216351983,89.876373626,65.711754282,13.8,11.66466486,21.8,29.3,7.0,52.32862000000001,71012,Low,79.678362573,70.126418152,0.863422292,2.6883830455,4.5852956567,5.2394034537,0.0588697017,85.328362114,3386,19.670288498,,83.788174139,13.089802131,,9.6091205212,0.9306848173,6.1,16.4,
27129,Minnesota,Renville,77.752725007,3.9938071354,5.0239471908,,62.530712531,12.6,9.2988958462,23.4,31.0,4.0,27.878449999999997,70098,Low,79.430008382,100.0,0.6760524115,0.9130192361,10.600780597,1.7842207973,0.0348480624,85.315026485,3256,17.646885815,,83.352891869,21.609042553,17.882689557,8.7030716724,1.0751907011,6.1,18.3,
27131,Minnesota,Rice,79.890968019,3.6626742749,4.7273534619,78.86122449,60.083640222,11.1,6.3328420043,20.8,32.1,58.0,211.92677,81824,High,75.879203256,32.187728214,7.025961029,2.2164007771,10.50950727,0.8050273739,0.1324542297,78.06116442,16021,8.7771127153,9.4041249462,91.976868709,5.4631481391,7.1527773638,12.543327556,3.2675428266,7.2,14.7,
27133,Minnesota,Rock,78.116640745,3.6887930489,5.0259189549,89.595588235,71.860885276,9.8,4.2173640252,22.1,30.6,9.0,219.87225999999998,71923,High,75.960566229,50.45342127,1.0156004607,0.795728196,4.0728719506,0.9423097058,0.1884619412,91.707674589,2214,18.099274521,,89.054600607,9.2920353982,,7.3979591837,0.5395287382,6.3,17.1,
27135,Minnesota,Roseau,77.00654341,3.7614538487,5.0069517736,86.537610619,62.959641256,10.2,9.0461389699,19.7,30.7,8.0,39.3391,74057,High,80.835259161,100.0,0.8785733019,2.6291633884,2.1111985313,2.1111985313,0.0393391031,90.407815368,3345,11.221770234,,84.516342027,7.128007128,21.05761891,12.30228471,0.7043712451,6.0,13.8,
27137,Minnesota,St. Louis,76.834821821,3.8754280428,5.6382774649,83.52585752,76.769735854,12.4,9.1498136017,20.5,34.5,246.0,373.04128000000003,67311,Low,71.970926458,39.287622796,1.5171010503,1.1665020896,1.9659475149,2.4098067965,0.0538615758,90.514378048,46603,10.529663567,32.482101358,87.567235463,10.181496237,14.958697931,13.007132,0.3815051348,7.3,16.9,3.7021348695
27139,Minnesota,Scott,81.083259873,3.239780176,4.5719331066,90.41981352,79.11095762,5.7,4.2730247708,19.9,28.2,75.0,144.40294,111370,High,84.302518529,18.102008905,7.2804754387,6.8671621292,6.5802816178,1.1520145815,0.1148805627,76.22999217,40538,6.0322986505,13.086806972,94.444854161,4.4344131705,5.4313915888,10.026763525,1.8760576327,5.8,14.0,2.4590163934
27141,Minnesota,Sherburne,79.371317591,3.3556528932,4.7403693314,89.571337172,71.272914673,6.3,3.8695808801,20.9,29.3,37.0,234.81986999999998,101487,High,84.246516552,50.928660362,4.8568577187,1.8286597656,3.6348159599,0.6565172299,0.0567481361,86.993914252,27166,8.2343132656,12.051863185,92.984463964,6.2309257375,5.4879945039,10.155210643,1.2961385423,6.7,14.9,4.0917431193
